,zone,month,min_value,min_model,median_value,median_model,max_value,max_model,confidence_intervals
274,BayanUlgii,Prec_oct,9.270897832817337,HadGEM3-GC31-LL,10.261919504643965,INM-CM5-0,11.578637770897831,BCC-CSM2-MR,"(9.993486118630134, 10.598035672272463)"
275,Bortala Mongol AP,Prec_oct,20.27011852776045,GFDL-ESM4,21.94260761072988,CMCC-ESM2,24.391141609482226,BCC-CSM2-MR,"(21.501660283161815, 22.683857256067522)"
276,Changji Hui AP,Prec_oct,10.059932942162614,GFDL-ESM4,10.59094719195306,UKESM1-0-LL,11.52661357921207,INM-CM5-0,"(10.478806526711553, 10.926119645188637)"
277,East Kazakhstan Region,Prec_oct,31.249496880660093,HadGEM3-GC31-LL,32.62598108271282,EC-Earth3-Veg,35.96734755484001,BCC-CSM2-MR,"(31.928303799266494, 33.32410730341628)"
278,Govi-Altai,Prec_oct,3.6405117270788914,HadGEM3-GC31-LL,3.6501066098081023,MRI-ESM2-0,4.193283582089553,BCC-CSM2-MR,"(3.6160087648544965, 3.800622365209469)"
279,Ili Kazakh Autonomous Prefecture,Prec_oct,16.307025444719656,GFDL-ESM4,17.490655257824816,CMCC-ESM2,18.657509569916684,BCC-CSM2-MR,"(17.05516362481005, 17.71871786411309)"
280,Khovd,Prec_oct,6.461821705426357,HadGEM3-GC31-LL,6.7589147286821705,MRI-ESM2-0,8.014922480620156,BCC-CSM2-MR,"(6.623754211508141, 7.0662577145502965)"
281,Pavlodar Region,Prec_oct,25.180089247768805,FIO-ESM-2-0,25.87356566085848,EC-Earth3-Veg,30.753506162345943,BCC-CSM2-MR,"(25.39285433697495, 27.137695860808563)"
282,Tyva Republic,Prec_oct,20.307643463766965,HadGEM3-GC31-LL,21.522104928962616,EC-Earth3-Veg,26.215175807603774,BCC-CSM2-MR,"(20.847959063500973, 22.579101692236655)"
283,Uvs,Prec_oct,8.940881763527054,HadGEM3-GC31-LL,9.612825651302606,EC-Earth3-Veg,11.324448897795593,BCC-CSM2-MR,"(9.36589996329159, 10.07103544598851)"
284,Zavkhan,Prec_oct,8.580184572523072,HadGEM3-GC31-LL,9.187706773463349,UKESM1-0-LL,10.930175866271984,BCC-CSM2-MR,"(8.968811898586141, 9.645929793641185)"
285,Almaty Region,Prec_oct_std,9.16708671314942,MPI-ESM1-2-HR,10.028879275563012,GISS-E2-1-G,11.906878403224896,HadGEM3-GC31-LL,"(9.728195103500793, 10.633681766194508)"
286,Altai Republic,Prec_oct_std,16.978966492205334,GFDL-ESM4,18.183466604499195,GISS-E2-1-G,24.68081256045414,BCC-CSM2-MR,"(17.47712996525727, 19.824154504841907)"
287,Altai krai,Prec_oct_std,11.5635871084826,HadGEM3-GC31-LL,12.630992994483542,GISS-E2-1-G,17.387722359430686,BCC-CSM2-MR,"(12.09183142538321, 13.881206036054168)"
288,Altay Prefecture,Prec_oct_std,5.640252084620655,HadGEM3-GC31-LL,6.446626964979896,EC-Earth3-Veg,6.855905571855213,BCC-CSM2-MR,"(6.239586724054798, 6.621799234003553)"
289,BayanUlgii,Prec_oct_std,4.883470711573916,HadGEM3-GC31-LL,5.691028914066331,MIROC6,6.153544273234739,BCC-CSM2-MR,"(5.475789565030023, 5.834419376094799)"
290,Bortala Mongol AP,Prec_oct_std,8.20276968986479,MRI-ESM2-0,8.754306364668711,MIROC6,9.763381309997111,BCC-CSM2-MR,"(8.606266203380828, 9.076067005192781)"
291,Changji Hui AP,Prec_oct_std,3.1034435616232066,GFDL-ESM4,3.456456745753754,UKESM1-0-LL,3.9699104040238167,INM-CM5-0,"(3.38247467815644, 3.634646040022519)"
292,East Kazakhstan Region,Prec_oct_std,7.540958612842539,HadGEM3-GC31-LL,8.70888538839509,CMCC-ESM2,11.247002258331229,BCC-CSM2-MR,"(8.368306112568627, 9.386891576050084)"
293,Govi-Altai,Prec_oct_std,2.7485178317021046,HadGEM3-GC31-LL,2.775879389530971,MRI-ESM2-0,3.333115116864067,BCC-CSM2-MR,"(2.7515131834638145, 2.9534536235812108)"
294,Ili Kazakh Autonomous Prefecture,Prec_oct_std,6.24172265766614,GFDL-ESM4,6.574913837388934,MIROC6,7.043509583914132,BCC-CSM2-MR,"(6.4343066668477364, 6.717024360411222)"
295,Khovd,Prec_oct_std,3.1537623303648137,HadGEM3-GC31-LL,3.5338253156312853,FIO-ESM-2-0,4.043365965049921,BCC-CSM2-MR,"(3.4656437212058946, 3.7191428855553146)"
296,Pavlodar Region,Prec_oct_std,1.153069890890202,ACCESS-CM2,1.4119886291686887,MRI-ESM2-0,1.8109824067578169,BCC-CSM2-MR,"(1.320720203276383, 1.5251404925797565)"
297,Tyva Republic,Prec_oct_std,8.960096093484694,HadGEM3-GC31-LL,9.473542340219778,MIROC6,12.310813463618466,BCC-CSM2-MR,"(9.142824076998604, 10.169617691010895)"
298,Uvs,Prec_oct_std,3.959149119134461,HadGEM3-GC31-LL,4.532813967531332,GISS-E2-1-G,5.115768331162979,BCC-CSM2-MR,"(4.33501206196647, 4.664590130186134)"
299,Zavkhan,Prec_oct_std,2.850589749440583,HadGEM3-GC31-LL,3.2504611199470443,UKESM1-0-LL,3.65219100448908,BCC-CSM2-MR,"(3.1255945177936133, 3.370803088386794)"
300,Almaty Region,Prec_nov,27.261201664052376,CMCC-ESM2,30.231125963309008,GISS-E2-1-G,35.11614267203164,HadGEM3-GC31-LL,"(29.425254012927528, 32.29100722021292)"
301,Altai Republic,Prec_nov,23.58008213552361,CMCC-ESM2,28.9901730712819,EC-Earth3-Veg,36.70137870343209,BCC-CSM2-MR,"(27.35577556990776, 31.512875286422773)"
302,Altai krai,Prec_nov,31.18040314421356,CMCC-ESM2,37.80418709627208,MPI-ESM1-2-HR,46.05821464705424,BCC-CSM2-MR,"(35.59532642288984, 39.88680029155067)"
303,Altay Prefecture,Prec_nov,12.932224741748552,CMCC-ESM2,15.08641975308642,ACCESS-CM2,18.02469135802469,GFDL-ESM4,"(14.40429018537365, 15.936640488890358)"
304,BayanUlgii,Prec_nov,4.4374613003095975,CMCC-ESM2,4.974613003095976,ACCESS-CM2,5.798761609907121,BCC-CSM2-MR,"(4.795029298478851, 5.259840908713337)"
305,Bortala Mongol AP,Prec_nov,15.915159076731127,CMCC-ESM2,17.20586400499064,MRI-ESM2-0,19.519650655021834,BCC-CSM2-MR,"(16.777390093585698, 18.111040253359935)"
306,Changji Hui AP,Prec_nov,7.763830678960604,CMCC-ESM2,7.981349538977368,UKESM1-0-LL,8.65758591785415,GFDL-ESM4,"(7.859765666366727, 8.210838498956633)"
307,East Kazakhstan Region,Prec_nov,26.62874823908231,CMCC-ESM2,33.215787884886296,EC-Earth3-Veg,38.26549607566915,BCC-CSM2-MR,"(31.425588816931036, 35.04667769699375)"
308,Govi-Altai,Prec_nov,1.1424307036247334,"['GISS-E2-1-G' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",1.1424307036247334,"['GISS-E2-1-G' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",1.1906183368869936,BCC-CSM2-MR,"(1.1392869429306258, 1.1578427930050799)"
309,Ili Kazakh Autonomous Prefecture,Prec_nov,12.341420851159649,CMCC-ESM2,13.854987615401935,ACCESS-CM2,15.776232830443591,GFDL-ESM4,"(13.382818765925427, 14.52057270862119)"
310,Khovd,Prec_nov,3.700193798449612,CMCC-ESM2,3.8488372093023258,MIROC6,4.487403100775194,BCC-CSM2-MR,"(3.795815259372606, 4.072699946351901)"
311,Pavlodar Region,Prec_nov,19.926264343391416,CMCC-ESM2,23.654058648533788,UKESM1-0-LL,26.805992350191246,BCC-CSM2-MR,"(22.449547694893027, 24.652760324329577)"
312,Tyva Republic,Prec_nov,15.76410826256052,CMCC-ESM2,17.241923962219225,EC-Earth3-Veg,21.34161441384237,BCC-CSM2-MR,"(16.635675338806244, 18.391524622118617)"
313,Uvs,Prec_nov,7.483967935871743,INM-CM5-0,7.993787575150301,MIROC6,9.469739478957916,BCC-CSM2-MR,"(7.719921406800964, 8.420605801461715)"
314,Zavkhan,Prec_nov,4.352429044053631,['FIO-ESM-2-0' 'CMCC-ESM2' 'INM-CM5-0'],4.409542051192757,MPI-ESM1-2-HR,5.687097335887167,BCC-CSM2-MR,"(4.342021320629661, 4.830884825983607)"
315,Almaty Region,Prec_nov_std,6.985649226313647,INM-CM5-0,7.8317753647675135,MRI-ESM2-0,10.719843210895176,HadGEM3-GC31-LL,"(7.528166995077844, 8.771481292642104)"
316,Altai Republic,Prec_nov_std,10.2694897319083,CMCC-ESM2,13.241568940407456,MPI-ESM1-2-HR,16.79036624982301,BCC-CSM2-MR,"(12.174316660807913, 14.124898031731545)"
317,Altai krai,Prec_nov_std,8.382769507603873,CMCC-ESM2,10.455157978576809,GISS-E2-1-G,13.70626349223286,BCC-CSM2-MR,"(9.798666151686875, 11.376496708143295)"
318,Altay Prefecture,Prec_nov_std,3.778970348496721,CMCC-ESM2,4.699386085175152,EC-Earth3-Veg,5.622722246237929,BCC-CSM2-MR,"(4.45028236278815, 5.03751131551014)"
319,BayanUlgii,Prec_nov_std,2.50626874630158,CMCC-ESM2,3.229121520680288,GISS-E2-1-G,3.770883852607697,BCC-CSM2-MR,"(2.9909292678741637, 3.4105538477715975)"
320,Bortala Mongol AP,Prec_nov_std,7.728731371019894,CMCC-ESM2,8.701480997132196,GISS-E2-1-G,9.954321111782283,HadGEM3-GC31-LL,"(8.41004239081274, 9.255115691340064)"
321,Changji Hui AP,Prec_nov_std,2.8156726331309985,INM-CM5-0,3.0772173432727628,UKESM1-0-LL,3.324528951179152,GFDL-ESM4,"(2.9377471032123257, 3.1374735375443183)"
322,East Kazakhstan Region,Prec_nov_std,5.237456304713278,CMCC-ESM2,7.503401944496798,EC-Earth3-Veg,9.457412079875544,BCC-CSM2-MR,"(6.879433230894082, 8.135024224987427)"
323,Govi-Altai,Prec_nov_std,1.007525657715446,"['GISS-E2-1-G' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",1.007525657715446,"['GISS-E2-1-G' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0' 'MIROC6'
 'UKESM1-0-LL']",1.1233694373236256,BCC-CSM2-MR,"(0.999935186598134, 1.045217387807425)"
324,Ili Kazakh Autonomous Prefecture,Prec_nov_std,4.505433948847084,CMCC-ESM2,5.407501067467799,EC-Earth3-Veg,6.273846762805452,GFDL-ESM4,"(5.180389791097075, 5.759475026904261)"
325,Khovd,Prec_nov_std,1.6422946585153035,CMCC-ESM2,1.884766194825794,MIROC6,2.466342381626048,GFDL-ESM4,"(1.8301956785653972, 2.07393136805952)"
326,Pavlodar Region,Prec_nov_std,1.5663138521840814,CMCC-ESM2,1.820777799171406,HadGEM3-GC31-LL,2.554402060522688,GFDL-ESM4,"(1.7206407820099385, 2.0215211697984654)"
327,Tyva Republic,Prec_nov_std,7.566132643833864,CMCC-ESM2,8.234611749633109,GISS-E2-1-G,10.25901438278864,BCC-CSM2-MR,"(7.941344850324079, 8.804192708936451)"
328,Uvs,Prec_nov_std,3.797167424261101,INM-CM5-0,4.195779427203839,ACCESS-CM2,4.925841446918983,BCC-CSM2-MR,"(4.02744293294506, 4.421875824043078)"
329,Zavkhan,Prec_nov_std,1.665303014795653,['FIO-ESM-2-0' 'CMCC-ESM2' 'INM-CM5-0'],1.770123575047121,MPI-ESM1-2-HR,2.3211101833979493,BCC-CSM2-MR,"(1.719187842427049, 1.9636753040692623)"
330,Almaty Region,Prec_dec,23.091932073927573,INM-CM5-0,24.87430948646253,CMCC-ESM2,26.974220827934257,BCC-CSM2-MR,"(24.309589379562365, 25.603913471674925)"
331,Altai Republic,Prec_dec,20.581548841302435,INM-CM5-0,21.735406277500733,MPI-ESM1-2-HR,27.058228219419185,BCC-CSM2-MR,"(21.28894152715694, 23.40490056504245)"
332,Altai krai,Prec_dec,31.26126546812981,FIO-ESM-2-0,32.97019223285859,MRI-ESM2-0,41.81593898357849,BCC-CSM2-MR,"(32.03311265916229, 35.45075019757005)"
333,Altay Prefecture,Prec_dec,10.864071554547746,MIROC6,11.30952380952381,CMCC-ESM2,12.703703703703704,BCC-CSM2-MR,"(11.083168525232226, 11.688814341988737)"
334,BayanUlgii,Prec_dec,3.1325077399380805,INM-CM5-0,3.1755417956656347,EC-Earth3-Veg,3.723219814241486,BCC-CSM2-MR,"(3.1496551950427913, 3.345367429391598)"
335,Bortala Mongol AP,Prec_dec,12.399875233936369,['GFDL-ESM4' 'INM-CM5-0'],12.827199001871492,MIROC6,14.19463505926388,BCC-CSM2-MR,"(12.734250121299493, 13.418156424120152)"
336,Changji Hui AP,Prec_dec,6.018650461022632,INM-CM5-0,6.080888516345348,"['GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MIROC6' 'UKESM1-0-LL']",6.716471081307628,BCC-CSM2-MR,"(6.042380126561913, 6.255930531765513)"
337,East Kazakhstan Region,Prec_dec,24.58719058160596,INM-CM5-0,25.839102435097605,CMCC-ESM2,30.86939021936003,BCC-CSM2-MR,"(25.285665596070785, 27.406642096236915)"
338,Govi-Altai,Prec_dec,0.785501066098081,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0'
 'MIROC6' 'UKESM1-0-LL']",0.785501066098081,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0'
 'MIROC6' 'UKESM1-0-LL']",0.7859275053304904,BCC-CSM2-MR,"(0.7854623974797553, 0.7856053407521623)"
339,Ili Kazakh Autonomous Prefecture,Prec_dec,10.031299256924116,INM-CM5-0,10.325883809952714,GISS-E2-1-G,11.507318171582977,BCC-CSM2-MR,"(10.216151195015494, 10.689855768073206)"
340,Khovd,Prec_dec,2.1292635658914727,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'MIROC6' 'UKESM1-0-LL']",2.1292635658914727,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'MIROC6' 'UKESM1-0-LL']",2.388372093023256,BCC-CSM2-MR,"(2.105856074032839, 2.192682983808544)"
341,Pavlodar Region,Prec_dec,17.753399915002124,INM-CM5-0,18.93699532511687,GISS-E2-1-G,22.40618359541012,BCC-CSM2-MR,"(18.50289652908929, 19.88059099910712)"
342,Tyva Republic,Prec_dec,13.135169457893484,INM-CM5-0,14.083578061750933,CMCC-ESM2,16.47567267243432,BCC-CSM2-MR,"(13.716870099011429, 14.777430425450222)"
343,Uvs,Prec_dec,5.264128256513026,INM-CM5-0,5.402204408817635,GISS-E2-1-G,6.41623246492986,BCC-CSM2-MR,"(5.345886385757018, 5.755053956465888)"
344,Zavkhan,Prec_dec,3.2826049103256136,['FIO-ESM-2-0' 'EC-Earth3-Veg' 'INM-CM5-0'],3.3757617969702247,HadGEM3-GC31-LL,3.932787741598468,BCC-CSM2-MR,"(3.3101263286902647, 3.516592486188049)"
345,Almaty Region,Prec_dec_std,5.421678610170745,GFDL-ESM4,5.779399221294273,GISS-E2-1-G,6.425702919909445,BCC-CSM2-MR,"(5.650029629422821, 6.0487359803482015)"
346,Altai Republic,Prec_dec_std,8.723626883828087,INM-CM5-0,9.391412196664874,MRI-ESM2-0,11.90870401671456,BCC-CSM2-MR,"(9.043239482380484, 10.068125268121593)"
347,Altai krai,Prec_dec_std,9.29697916192246,MIROC6,9.775667192071088,MRI-ESM2-0,12.837925660143204,BCC-CSM2-MR,"(9.564368470607613, 10.772222164798235)"
348,Altay Prefecture,Prec_dec_std,4.415956505426397,MIROC6,4.623930732800904,EC-Earth3-Veg,5.293086892112831,BCC-CSM2-MR,"(4.5316368241206595, 4.861190577276347)"
349,BayanUlgii,Prec_dec_std,2.086465799306051,INM-CM5-0,2.21963290147118,EC-Earth3-Veg,2.723169622093157,BCC-CSM2-MR,"(2.178081111703394, 2.403370840906068)"
350,Bortala Mongol AP,Prec_dec_std,6.240385242071318,['GFDL-ESM4' 'INM-CM5-0'],6.684174386276137,MIROC6,7.239132318143818,BCC-CSM2-MR,"(6.534348158842958, 6.870362477013851)"
351,Changji Hui AP,Prec_dec_std,2.335149080867461,INM-CM5-0,2.414973939138145,"['GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2' 'ACCESS-CM2'
 'MIROC6' 'UKESM1-0-LL']",2.8163018356613145,BCC-CSM2-MR,"(2.3997081839584222, 2.5482390085808193)"
352,East Kazakhstan Region,Prec_dec_std,5.714225896151572,GFDL-ESM4,6.312332081552828,GISS-E2-1-G,8.761431129569512,BCC-CSM2-MR,"(6.040730545822683, 7.072820128910077)"
353,Govi-Altai,Prec_dec_std,0.6141914567309216,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0'
 'MIROC6' 'UKESM1-0-LL']",0.6141914567309216,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'HadGEM3-GC31-LL' 'MRI-ESM2-0'
 'MIROC6' 'UKESM1-0-LL']",0.616073129875286,BCC-CSM2-MR,"(0.6140208305429362, 0.6146515710949629)"
354,Ili Kazakh Autonomous Prefecture,Prec_dec_std,4.283802996874345,INM-CM5-0,4.548102080735867,EC-Earth3-Veg,5.0405474159575165,BCC-CSM2-MR,"(4.439371594401905, 4.70655218894975)"
355,Khovd,Prec_dec_std,1.1399018386908806,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'MIROC6' 'UKESM1-0-LL']",1.1399018386908806,"['GISS-E2-1-G' 'GFDL-ESM4' 'FIO-ESM-2-0' 'EC-Earth3-Veg' 'CMCC-ESM2'
 'ACCESS-CM2' 'MPI-ESM1-2-HR' 'INM-CM5-0' 'MIROC6' 'UKESM1-0-LL']",1.5118205005515264,BCC-CSM2-MR,"(1.1064977242690635, 1.2310691986365696)"
356,Pavlodar Region,Prec_dec_std,1.5884807105669596,CMCC-ESM2,1.7678779368161546,MRI-ESM2-0,2.214154906537284,BCC-CSM2-MR,"(1.694763804630713, 1.906090939077792)"
357,Tyva Republic,Prec_dec_std,6.875607219290211,INM-CM5-0,7.156816383274571,GISS-E2-1-G,8.722332096548744,BCC-CSM2-MR,"(7.050990202568473, 7.635834305967835)"
358,Uvs,Prec_dec_std,2.428367709191764,INM-CM5-0,2.658696853943456,MIROC6,3.064388681294889,BCC-CSM2-MR,"(2.5421063021343517, 2.8063554169168032)"
359,Zavkhan,Prec_dec_std,1.8418364541099288,['FIO-ESM-2-0' 'EC-Earth3-Veg' 'INM-CM5-0'],2.0598356414900394,HadGEM3-GC31-LL,2.418371558290904,BCC-CSM2-MR,"(1.9478285108792965, 2.1555128597677173)"
